stockid,stockname,date,lag_close,open,high,low,close,volume,amount
881001.WI,万得全A,20121219,2105.87,2101.69,2120.35,2098.12,2109.19,16299486208,1.39E+11
881001.WI,万得全A,20121220,2109.19,2102.33,2122.02,2090.14,2116.01,17015394304,1.48E+11
881001.WI,万得全A,20121221,2116.01,2117.56,2139.03,2099.97,2105.16,18031179776,1.63E+11
881001.WI,万得全A,20121224,2105.16,2101.89,2121.66,2101.85,2111.62,14297093120,1.35E+11
881001.WI,万得全A,20121225,2111.62,2106.82,2170.53,2099.97,2164.48,24827234304,2.16E+11
881001.WI,万得全A,20121226,2164.48,2162.55,2176.59,2159.99,2176.33,21890297856,1.93E+11
881001.WI,万得全A,20121227,2176.33,2181.39,2191.81,2162.93,2163.95,22630043648,1.97E+11
881001.WI,万得全A,20121228,2163.95,2165.37,2191.04,2161.74,2190.89,19598921728,1.73E+11
881001.WI,万得全A,20121231,2190.89,2194.69,2223.24,2190.89,2223.24,21296547840,1.94E+11
881001.WI,万得全A,20130104,2223.24,2242.64,2248.41,2205.18,2224.87,22924838912,2.08E+11
881001.WI,万得全A,20130107,2224.87,2220.09,2240.73,2215.88,2235.9,20155674624,1.83E+11
881001.WI,万得全A,20130108,2235.9,2234.76,2240.72,2216.13,2234.09,22315843584,2.10E+11
881001.WI,万得全A,20130109,2234.09,2229.06,2244.76,2219.16,2236.15,22418972672,2.08E+11
881001.WI,万得全A,20130110,2236.15,2235.08,2256.25,2230.32,2245.05,20980934656,1.89E+11
881001.WI,万得全A,20130111,2245.05,2246.79,2249.55,2197.13,2204.14,22442713088,2.04E+11
881001.WI,万得全A,20130114,2204.14,2198.04,2278.7,2197.92,2274.8,25590417408,2.44E+11
881001.WI,万得全A,20130115,2274.8,2275.89,2300.71,2273.74,2293,29735450624,2.81E+11
881001.WI,万得全A,20130116,2293,2289.81,2296.61,2249.57,2280.13,27328897024,2.56E+11
881001.WI,万得全A,20130117,2280.13,2275.29,2280.13,2247.89,2256.16,20901048320,1.98E+11
881001.WI,万得全A,20130118,2256.16,2266.61,2295.56,2256.16,2289.14,22148048896,2.05E+11
881001.WI,万得全A,20130121,2289.14,2294.59,2302.82,2280.08,2301.56,23512291328,2.18E+11
881001.WI,万得全A,20130122,2301.56,2300.53,2302.65,2268.94,2283.34,25623246848,2.37E+11
881001.WI,万得全A,20130123,2283.34,2276.21,2291.72,2263.32,2287.96,20398630912,1.86E+11
881001.WI,万得全A,20130124,2287.96,2286.96,2324.66,2249.03,2263.33,26982912000,2.49E+11
881001.WI,万得全A,20130125,2263.33,2260.39,2269.32,2251.39,2254.06,16053660672,1.52E+11
881001.WI,万得全A,20130128,2254.06,2257.53,2307.68,2254.06,2307.68,21294743552,2.09E+11
881001.WI,万得全A,20130129,2307.68,2309.05,2326,2301.47,2321.96,23708119040,2.31E+11
881001.WI,万得全A,20130130,2321.96,2323.23,2341.35,2310.53,2341.01,24704952320,2.28E+11
881001.WI,万得全A,20130131,2341.01,2341.24,2344.99,2325.02,2336.44,22890336256,2.10E+11
881001.WI,万得全A,20130201,2336.44,2329.09,2366.5,2323.74,2365.68,23177400320,2.23E+11
881001.WI,万得全A,20130204,2365.68,2373.58,2382.7542,2349.3217,2361.0802,26828190500,2.62E+11
881001.WI,万得全A,20130205,2361.0802,2345.3237,2384.4113,2342.9207,2381.3447,23558505200,2.17E+11
881001.WI,万得全A,20130206,2381.3447,2381.6012,2398.9183,2380.5226,2390.3536,18984258341,1.86E+11
881001.WI,万得全A,20130207,2390.3536,2387.4571,2392.2294,2358.4544,2385.7977,18973853987,1.89E+11
881001.WI,万得全A,20130208,2385.7977,2387.6313,2420.5321,2385.7423,2407.6385,18267564337,1.84E+11
881001.WI,万得全A,20130218,2407.6385,2417.11,2419.47,2390.21,2398.54,20077402112,1.98E+11
881001.WI,万得全A,20130219,2398.54,2396.3299,2400.6522,2346.3075,2355.6624,21081826736,2.00E+11
881001.WI,万得全A,20130220,2355.6624,2354.5047,2383.5538,2346.0708,2383.5538,19292325150,1.89E+11
881001.WI,万得全A,20130221,2383.5538,2364.1396,2364.1396,2295.8098,2316.3375,24562422298,2.39E+11
881001.WI,万得全A,20130222,2316.3375,2312.73,2327.8689,2302.4025,2306.6774,16862532470,1.71E+11
881001.WI,万得全A,20130225,2306.6774,2312.6857,2331.4899,2307.3845,2322.1645,15670464001,1.57E+11
881001.WI,万得全A,20130226,2322.1645,2309.2771,2339.3255,2288.3303,2290.0549,20233439835,2.03E+11
881001.WI,万得全A,20130227,2290.0549,2295.7339,2323.4364,2284.6139,2305.4933,17019694695,1.70E+11
881001.WI,万得全A,20130228,2305.4933,2316.5637,2366.0672,2304.6221,2366.067,21486350095,2.14E+11
881001.WI,万得全A,20130301,2366.067,2365.1758,2378.0263,2342.8574,2376.7759,21451329718,2.19E+11
881001.WI,万得全A,20130304,2376.7759,2342.9793,2342.9793,2263.8345,2279.0616,28242864874,2.72E+11
881001.WI,万得全A,20130305,2279.0616,2279.031,2341.942,2273.8831,2341.9301,22364385480,2.20E+11
881001.WI,万得全A,20130306,2341.9301,2350.1993,2376.461,2343.6441,2372.3616,25730455237,2.51E+11
881001.WI,万得全A,20130307,2372.3616,2365.6293,2375.8703,2321.2695,2344.7553,25253409361,2.48E+11
881001.WI,万得全A,20130308,2344.7553,2346.1506,2355.5232,2324.5265,2328.4314,17645731003,1.73E+11
881001.WI,万得全A,20130311,2328.4314,2323.8193,2335.4927,2305.812,2321.14,15020338775,1.43E+11
881001.WI,万得全A,20130312,2321.14,2319.6833,2339.1112,2251.8595,2277.1465,20549816926,1.94E+11
881001.WI,万得全A,20130313,2277.1465,2272.3,2274.6854,2237.6928,2253.9512,15529162737,1.46E+11
881001.WI,万得全A,20130314,2253.9512,2246.8451,2271.8732,2244.8664,2261.0161,13366807726,1.29E+11
881001.WI,万得全A,20130315,2261.0161,2260.447,2308.3328,2236.5168,2265.3878,18771382835,1.82E+11
881001.WI,万得全A,20130318,2265.3878,2255.2762,2268.4488,2231.7064,2233.6098,15413697712,1.51E+11
881001.WI,万得全A,20130319,2233.6098,2235.2571,2248.0393,2214.8521,2248.0284,14869005009,1.42E+11
881001.WI,万得全A,20130320,2248.0284,2248.6741,2317.1849,2248.1102,2317.1845,20988979451,1.99E+11
881001.WI,万得全A,20130321,2317.1845,2318.0059,2339.4302,2315.1193,2330.8682,20215433318,1.96E+11
881001.WI,万得全A,20130322,2330.8682,2328.1604,2341.3987,2320.861,2336.3204,17409587861,1.64E+11
881001.WI,万得全A,20130325,2336.3204,2341.9725,2351.3466,2324.6546,2333.0266,16752491950,1.62E+11
881001.WI,万得全A,20130326,2333.0266,2323.7952,2326.5058,2285.5481,2306.5071,17460498753,1.69E+11
881001.WI,万得全A,20130327,2306.5071,2306.2903,2334.6958,2298.4622,2313.8929,16271489791,1.59E+11
881001.WI,万得全A,20130328,2313.8929,2282.5434,2282.5434,2239.0507,2241.0454,20358282872,1.90E+11
881001.WI,万得全A,20130329,2241.0454,2242.4995,2251.8032,2228.5949,2239.2658,14131818593,1.34E+11
881001.WI,万得全A,20130401,2239.2658,2234.2908,2256.072,2232.9512,2244.8436,13620045520,1.31E+11
881001.WI,万得全A,20130402,2244.8436,2245.72,2268.4395,2221.4374,2227.5937,15829443732,1.53E+11
881001.WI,万得全A,20130403,2227.5937,2231.2779,2238.7893,2208.455,2216.901,14365797893,1.34E+11
881001.WI,万得全A,20130408,2216.901,2183.9072,2214.881,2165.485,2214.7981,15040031823,1.44E+11
881001.WI,万得全A,20130409,2214.7981,2227.726,2242.0147,2221.6349,2233.5536,14282878493,1.39E+11
881001.WI,万得全A,20130410,2233.5536,2232.0013,2238.4807,2210.1444,2227.8282,13828384723,1.37E+11
881001.WI,万得全A,20130411,2227.8282,2238.1314,2243.9048,2219.6296,2220.7394,12655671200,1.18E+11
881001.WI,万得全A,20130412,2220.7394,2218.4925,2229.8577,2203.0581,2204.9291,11749608185,1.10E+11
881001.WI,万得全A,20130415,2204.9291,2197.5366,2200.624,2172.6012,2178.7007,12187287222,1.10E+11
881001.WI,万得全A,20130416,2178.7007,2160.6224,2200.108,2157.434,2199.6548,13164094342,1.21E+11
881001.WI,万得全A,20130417,2199.6548,2198.3974,2209.8209,2186.673,2208.7298,11925793879,1.18E+11
881001.WI,万得全A,20130418,2208.7298,2194.8968,2223.3308,2188.7866,2215.5607,12544444400,1.24E+11
881001.WI,万得全A,20130419,2215.5607,2218.3839,2276.7724,2218.3684,2270.8455,18640038595,1.81E+11
881001.WI,万得全A,20130422,2270.8455,2262.1196,2275.9709,2261.1047,2275.9709,17517014367,1.71E+11
881001.WI,万得全A,20130423,2275.9709,2276.4457,2276.4457,2205.6516,2206.7378,17414583213,1.69E+11
881001.WI,万得全A,20130424,2206.7378,2208.1962,2260.3415,2204.4543,2251.8486,17056161656,1.70E+11
881001.WI,万得全A,20130425,2251.8486,2244.7508,2259.2743,2219.7546,2220.6789,18301444884,1.83E+11
881001.WI,万得全A,20130426,2220.6789,2224.8133,2232.2135,2188.2471,2192.4873,14265110231,1.38E+11
881001.WI,万得全A,20130502,2192.4873,2182.5662,2201.9107,2175.0557,2198.8268,12045012667,1.20E+11
881001.WI,万得全A,20130503,2198.8268,2205.1615,2257.0524,2205.1615,2240.5778,16053974624,1.60E+11
881001.WI,万得全A,20130506,2240.5778,2247.714,2280.2488,2247.714,2275.4832,17276360780,1.75E+11
881001.WI,万得全A,20130507,2275.4832,2271.2086,2286.5178,2261.1981,2279.7942,16127635862,1.66E+11
881001.WI,万得全A,20130508,2279.7942,2297.9278,2297.9278,2279.453,2290.8594,13665662411,1.33E+11
881001.WI,万得全A,20130509,2290.8594,2286.6252,2291.473,2270.5328,2281.0241,14941464477,1.52E+11
881001.WI,万得全A,20130510,2281.0241,2275.0706,2295.5727,2270.791,2294.4495,17381586166,1.79E+11
881001.WI,万得全A,20130513,2294.4495,2295.2576,2299.2132,2279.3309,2294.2275,16634949680,1.69E+11
881001.WI,万得全A,20130514,2294.2275,2290.6104,2290.6104,2251.0052,2263.9884,16065552074,1.63E+11
881001.WI,万得全A,20130515,2263.9884,2264.2,2284.9905,2262.917,2284.9903,14662004583,1.54E+11
881001.WI,万得全A,20130516,2284.9903,2281.6133,2318.5913,2271.6827,2317.6873,21300000809,2.23E+11
881001.WI,万得全A,20130517,2317.6873,2315.6168,2356.9289,2314.3741,2352.7488,23440772908,2.30E+11
881001.WI,万得全A,20130520,2352.7488,2357.9909,2384.9017,2352.577,2378.3958,26206464136,2.73E+11
881001.WI,万得全A,20130521,2378.3958,2395.2187,2395.2187,2395.2187,2395.2187,24723031783,2.54E+11
881001.WI,万得全A,20130522,2395.2187,2395.1515,2404.5193,2374.8639,2386.3744,24758373341,2.51E+11
881001.WI,万得全A,20130523,2386.3744,2375.9738,2398.2142,2357.3889,2361.4956,23837441430,2.32E+11
881001.WI,万得全A,20130524,2361.4956,2366.268,2387.4229,2359.4568,2386.6296,19561098003,1.99E+11
881001.WI,万得全A,20130527,2386.6296,2385.8137,2403.202,2384.5795,2400.0077,21235858184,2.21E+11
881001.WI,万得全A,20130528,2400.0077,2400.4272,2421.7043,2377.655,2421.7043,24491210028,2.46E+11
881001.WI,万得全A,20130529,2421.7043,2433.242,2435.7013,2425.2544,2428.7227,23295404889,2.31E+11
881001.WI,万得全A,20130530,2428.7227,2420.9162,2432.6281,2414.8856,2427.308,21531928507,2.18E+11
881001.WI,万得全A,20130531,2427.308,2430.5335,2436.7119,2406.5098,2407.307,20929657848,2.16E+11
881001.WI,万得全A,20130603,2407.307,2407.8975,2421.7417,2393.275,2398.943,19003521795,1.98E+11
881001.WI,万得全A,20130604,2398.943,2396.8346,2396.8346,2344.573,2358.1384,19955761184,1.96E+11
881001.WI,万得全A,20130605,2358.1384,2357.228,2368.1853,2344.1619,2361.7332,14610422308,1.49E+11
881001.WI,万得全A,20130606,2361.7332,2354.7354,2357.9896,2326.1844,2327.9651,15828622479,1.58E+11
881001.WI,万得全A,20130607,2327.9651,2329.3417,2340.7283,2280.1515,2289.7591,17138983986,1.69E+11
881001.WI,万得全A,20130613,2289.7591,2261.8254,2261.8254,2186.9549,2219.7791,17106641690,1.60E+11
881001.WI,万得全A,20130614,2219.7791,2223.9631,2253.528,2223.7285,2250.7129,15039808475,1.52E+11
881001.WI,万得全A,20130617,2250.7129,2256.5013,2265.5141,2236.5658,2249.4281,15148803809,1.61E+11
881001.WI,万得全A,20130618,2249.4281,2255.1915,2264.7818,2234.4033,2260.9749,13821778430,1.42E+11
881001.WI,万得全A,20130619,2260.9749,2251.4797,2251.4797,2213.0413,2247.3104,14633271190,1.46E+11
881001.WI,万得全A,20130620,2247.3104,2234.4043,2234.4043,2172.0348,2172.8514,14693340360,1.45E+11
881001.WI,万得全A,20130621,2172.8514,2135.8442,2178.9496,2114.1401,2166.0321,14905295500,1.41E+11
881001.WI,万得全A,20130624,2166.0321,2127.0195,2127.1335,2016.0758,2027.8147,19723142637,1.76E+11
881001.WI,万得全A,20130625,2027.8147,2004.8165,2026.9368,1878.8265,2021.8294,24590248624,2.09E+11
881001.WI,万得全A,20130626,2021.8294,2025.4379,2046.8818,2000.6527,2046.8099,19171354889,1.79E+11
881001.WI,万得全A,20130627,2046.8099,2051.9232,2079.6077,2025.315,2026.719,20001353245,1.86E+11
881001.WI,万得全A,20130628,2026.719,2015.0758,2077.7195,1999.945,2046.2654,17973503145,1.58E+11
881001.WI,万得全A,20130701,2046.2654,2038.2138,2077.7786,2028.1397,2077.3679,14818692750,1.40E+11
881001.WI,万得全A,20130702,2077.3679,2076.9948,2100.5072,2066.9315,2099.1766,16975464491,1.70E+11
881001.WI,万得全A,20130703,2099.1766,2091.4249,2097.0066,2052.148,2092.2695,18066426551,1.76E+11
881001.WI,万得全A,20130704,2092.2695,2078.8775,2131.0324,2068.0795,2108.1971,19524643000,1.87E+11
881001.WI,万得全A,20130705,2108.1971,2111.8003,2133.7957,2103.39,2104.1384,17628543550,1.67E+11
881001.WI,万得全A,20130708,2104.1384,2074.1588,2079.6323,2034.494,2035.8531,16179238415,1.47E+11
881001.WI,万得全A,20130709,2035.8531,2032.063,2046.8648,2021.7785,2041.58,12211736082,1.15E+11
881001.WI,万得全A,20130710,2041.58,2041.8188,2101.6181,2038.6023,2101.616,16934206710,1.56E+11
881001.WI,万得全A,20130711,2101.616,2108.8299,2202.7836,2108.8299,2182.7957,27937427330,2.50E+11
881001.WI,万得全A,20130712,2182.7957,2178.5458,2197.1231,2150.2574,2151.3248,22264920550,2.14E+11
881001.WI,万得全A,20130715,2151.3248,2160.7255,2202.9858,2155.4591,2190.7301,19926139018,2.00E+11
881001.WI,万得全A,20130716,2190.7301,2188.4057,2208.5729,2172.4329,2208.5729,19753254830,1.95E+11
881001.WI,万得全A,20130717,2208.5729,2203.5696,2217.7361,2171.4113,2175.9152,20376601123,1.99E+11
881001.WI,万得全A,20130718,2175.9152,2167.93,2177.4466,2143.6078,2155.8061,18155236694,1.76E+11
881001.WI,万得全A,20130719,2155.8061,2155.583,2169.2692,2103.0414,2103.606,21037836295,2.06E+11
881001.WI,万得全A,20130722,2103.606,2087.8669,2131.6988,2078.7108,2131.6978,16538421332,1.64E+11
