stockid,stockname,date,close,stockvalue
600016.SH,民生银行,20070425,5.0945,1.36749E+11
600016.SH,民生银行,20070426,5.0642,1.35936E+11
600016.SH,民生银行,20070427,4.9468,1.32784E+11
600016.SH,民生银行,20070430,4.9279,1.32275E+11
600016.SH,民生银行,20070508,4.9771,1.33597E+11
600016.SH,民生银行,20070509,5.1627,1.38579E+11
600016.SH,民生银行,20070510,5.14,1.37969E+11
600016.SH,民生银行,20070511,5.2915,1.42036E+11
600016.SH,民生银行,20070514,5.4695,1.46814E+11
600016.SH,民生银行,20070515,5.1248,1.37562E+11
600016.SH,民生银行,20070516,5.2044,1.39697E+11
600016.SH,民生银行,20070517,5.2006,1.39596E+11
600016.SH,民生银行,20070518,5.0794,1.36342E+11
600016.SH,民生银行,20070521,4.9923,1.34004E+11
600016.SH,民生银行,20070522,5.015,1.34614E+11
600016.SH,民生银行,20070523,5.0415,1.35326E+11
600016.SH,民生银行,20070524,5.0529,1.35631E+11
600016.SH,民生银行,20070525,5.0036,1.34309E+11
600016.SH,民生银行,20070528,5.087,1.36546E+11
600016.SH,民生银行,20070529,5.1665,1.38681E+11
600016.SH,民生银行,20070530,4.7195,1.26683E+11
600016.SH,民生银行,20070531,5.068,1.36037E+11
600016.SH,民生银行,20070601,5.0832,1.36444E+11
600016.SH,民生银行,20070604,4.587,1.23125E+11
600016.SH,民生银行,20070605,4.7233,1.26785E+11
600016.SH,民生银行,20070606,4.6817,1.25667E+11
600016.SH,民生银行,20070607,4.8218,1.29429E+11
600016.SH,民生银行,20070608,4.818,1.29328E+11
600016.SH,民生银行,20070611,5.0975,1.3684E+11
600016.SH,民生银行,20070612,5.12,1.37445E+11
600016.SH,民生银行,20070613,5.2327,1.4047E+11
600016.SH,民生银行,20070614,5.129,1.37687E+11
600016.SH,民生银行,20070615,5.2327,1.4047E+11
600016.SH,民生银行,20070618,5.3859,1.44584E+11
600016.SH,民生银行,20070619,5.3634,1.43979E+11
600016.SH,民生银行,20070620,5.1651,1.38655E+11
600016.SH,民生银行,20070621,5.1831,1.39139E+11
600016.SH,民生银行,20070622,5.0704,1.6289E+11
600016.SH,民生银行,20070625,5.0389,1.61876E+11
600016.SH,民生银行,20070626,5.0118,1.61007E+11
600016.SH,民生银行,20070627,5.2732,1.69405E+11
600016.SH,民生银行,20070628,5.102,1.63903E+11
600016.SH,民生银行,20070629,5.1515,1.65496E+11
600016.SH,民生银行,20070702,5.2732,1.69405E+11
600016.SH,民生银行,20070703,5.2913,1.69984E+11
600016.SH,民生银行,20070704,5.138,1.65062E+11
600016.SH,民生银行,20070705,5.0208,1.61297E+11
600016.SH,民生银行,20070706,5.1245,1.64627E+11
600016.SH,民生银行,20070709,5.2687,1.6926E+11
600016.SH,民生银行,20070710,5.3048,1.70419E+11
600016.SH,民生银行,20070711,5.3724,1.72591E+11
600016.SH,民生银行,20070712,5.5076,1.76934E+11
600016.SH,民生银行,20070713,5.4715,1.75776E+11
600016.SH,民生银行,20070716,5.2822,1.69695E+11
600016.SH,民生银行,20070717,5.5842,1.79396E+11
600016.SH,民生银行,20070718,5.6518,1.81568E+11
600016.SH,民生银行,20070719,5.6608,1.81857E+11
600016.SH,民生银行,20070720,6.0304,1.9373E+11
600016.SH,民生银行,20070723,6.1746,1.98363E+11
600016.SH,民生银行,20070724,6.3279,2.03286E+11
600016.SH,民生银行,20070725,6.5713,2.11105E+11
600016.SH,民生银行,20070726,6.5127,2.09223E+11
600016.SH,民生银行,20070727,6.373,2.04734E+11
600016.SH,民生银行,20070730,6.418,2.06182E+11
600016.SH,民生银行,20070731,6.409,2.05893E+11
600016.SH,民生银行,20070801,6.1837,1.98653E+11
600016.SH,民生银行,20070802,6.2963,2.02273E+11
600016.SH,民生银行,20070803,6.8327,2.19503E+11
600016.SH,民生银行,20070806,6.8822,2.21096E+11
600016.SH,民生银行,20070807,6.7966,2.18345E+11
600016.SH,民生银行,20070808,6.8282,2.19358E+11
600016.SH,民生银行,20070809,6.8913,2.21385E+11
600016.SH,民生银行,20070810,6.7155,2.15738E+11
600016.SH,民生银行,20070813,6.9048,2.2182E+11
600016.SH,民生银行,20070814,6.8462,2.19937E+11
600016.SH,民生银行,20070815,7.1166,2.28625E+11
600016.SH,民生银行,20070816,6.9138,2.22109E+11
600016.SH,民生银行,20070817,6.5577,2.10671E+11
600016.SH,民生银行,20070820,6.9679,2.23847E+11
600016.SH,民生银行,20070821,7.342,2.35864E+11
600016.SH,民生银行,20070822,7.4366,2.38905E+11
